age,checking_account_A11,checking_account_A12,checking_account_A13,checking_account_A14,credit_amount,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,duration,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,existing_credits,foreign_worker_A201,foreign_worker_A202,housing_A151,housing_A152,housing_A153,installment_rate,job_A171,job_A172,job_A173,job_A174,liable_people,other_debtors_A101,other_debtors_A102,other_debtors_A103,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,property_A121,property_A122,property_A123,property_A124,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,residence_since,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,telephone_A191,telephone_A192
32,False,False,False,True,3062,False,False,True,False,False,24,False,False,False,False,True,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3,False,False,True,False,False,False,True
25,False,False,False,True,999,False,False,True,False,False,24,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,True,True,False
38,True,False,False,False,708,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,2,False,True,False,False,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,True,False,False,False,False,True,False
47,False,True,False,False,958,False,False,False,False,True,12,False,False,False,True,False,2,True,False,False,True,False,2,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
21,True,False,False,False,1289,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
23,False,False,False,True,996,False,False,False,False,True,12,False,False,False,True,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,False,False,True,True,False
35,False,False,False,True,1592,False,False,False,False,True,12,False,False,False,True,False,1,False,True,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,False,False,False,True,False,True,False
28,False,False,False,True,2073,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,True,False,False,False,True,False
33,False,False,False,True,3074,False,False,False,False,True,9,False,False,True,False,False,2,True,False,False,True,False,1,False,False,True,False,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,True,True,False
36,False,True,False,False,12169,False,True,False,False,False,48,True,False,False,False,False,1,True,False,False,False,True,4,False,False,False,True,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,False,False,False,False,True,False,True
25,False,False,False,True,3972,False,False,True,False,False,24,False,False,False,True,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
43,False,False,False,True,1533,False,False,True,False,False,18,False,True,False,False,False,1,True,False,False,True,False,4,False,True,False,False,2,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
28,False,False,False,True,1413,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
27,True,False,False,False,2132,False,False,False,False,True,10,False,True,False,False,False,2,False,True,True,False,False,2,False,False,True,False,1,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,False
21,True,False,False,False,1987,False,False,True,False,False,24,False,False,True,False,False,1,True,False,True,False,False,2,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
27,False,False,False,True,8648,False,False,False,True,False,24,False,True,False,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
21,True,False,False,False,1049,False,False,False,False,True,18,False,True,False,False,False,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
66,False,True,False,False,790,False,False,True,False,False,9,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,True,False,False,True,False
32,True,False,False,False,1285,False,False,True,False,False,24,False,False,False,True,False,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,False,False,False,False,True,True,False
39,False,False,True,False,1271,False,False,False,False,True,15,False,False,True,False,False,2,True,False,False,False,True,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,False,True
58,True,False,False,False,385,False,False,False,False,True,12,False,False,False,True,False,4,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,True,False,False,False,False,False,True
28,False,False,True,False,2923,False,False,True,False,False,21,False,False,True,False,False,1,True,False,False,True,False,1,False,False,False,True,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,True
29,True,False,False,False,2149,False,True,False,False,False,12,False,False,True,False,False,1,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
20,False,False,False,True,4675,False,False,True,False,False,12,False,True,False,False,False,1,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,False,False,False,False,True,True,False
38,True,False,False,False,10623,False,False,False,False,True,30,False,False,False,False,True,3,True,False,False,False,True,3,False,False,False,True,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
40,False,False,False,True,1597,False,False,True,False,False,10,False,False,True,False,False,1,False,True,True,False,False,3,False,True,False,False,2,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2,False,False,True,False,False,True,False
26,False,False,True,False,4210,False,False,True,False,False,36,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
46,False,False,False,True,1829,False,False,False,False,True,15,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,False,True
63,False,False,False,True,1655,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,False,True
